ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
DFW,"Dallas/Fort Worth, TX",RDU,"Raleigh/Durham, NC"
DFW,"Dallas/Fort Worth, TX",PHL,"Philadelphia, PA"
DFW,"Dallas/Fort Worth, TX",MSY,"New Orleans, LA"
DFW,"Dallas/Fort Worth, TX",PIT,"Pittsburgh, PA"
DFW,"Dallas/Fort Worth, TX",IAD,"Washington, DC"
DFW,"Dallas/Fort Worth, TX",BDL,"Hartford, CT"
DFW,"Dallas/Fort Worth, TX",BNA,"Nashville, TN"
DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY"
DFW,"Dallas/Fort Worth, TX",TUL,"Tulsa, OK"
DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA"
DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA"
DFW,"Dallas/Fort Worth, TX",SJC,"San Jose, CA"
DFW,"Dallas/Fort Worth, TX",FLL,"Fort Lauderdale, FL"
DFW,"Dallas/Fort Worth, TX",BZN,"Bozeman, MT"
DFW,"Dallas/Fort Worth, TX",BOS,"Boston, MA"
DFW,"Dallas/Fort Worth, TX",PHX,"Phoenix, AZ"
DFW,"Dallas/Fort Worth, TX",SJU,"San Juan, PR"
DFW,"Dallas/Fort Worth, TX",BUR,"Burbank, CA"
DFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA"
DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX"
DFW,"Dallas/Fort Worth, TX",SNA,"Santa Ana, CA"
DFW,"Dallas/Fort Worth, TX",TUS,"Tucson, AZ"
DFW,"Dallas/Fort Worth, TX",MCI,"Kansas City, MO"
DFW,"Dallas/Fort Worth, TX",DCA,"Washington, DC"
DFW,"Dallas/Fort Worth, TX",JFK,"New York, NY"
DFW,"Dallas/Fort Worth, TX",RSW,"Fort Myers, FL"
DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL"
DFW,"Dallas/Fort Worth, TX",CHS,"Charleston, SC"
DFW,"Dallas/Fort Worth, TX",PBI,"West Palm Beach/Palm Beach, FL"
DFW,"Dallas/Fort Worth, TX",RIC,"Richmond, VA"
DFW,"Dallas/Fort Worth, TX",SDF,"Louisville, KY"
DFW,"Dallas/Fort Worth, TX",OKC,"Oklahoma City, OK"
DFW,"Dallas/Fort Worth, TX",SAV,"Savannah, GA"
DFW,"Dallas/Fort Worth, TX",XNA,"Fayetteville, AR"
DFW,"Dallas/Fort Worth, TX",COS,"Colorado Springs, CO"
DFW,"Dallas/Fort Worth, TX",ALB,"Albany, NY"
DFW,"Dallas/Fort Worth, TX",MFE,"Mission/McAllen/Edinburg, TX"
DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH"
DFW,"Dallas/Fort Worth, TX",CVG,"Cincinnati, OH"
DFW,"Dallas/Fort Worth, TX",SBA,"Santa Barbara, CA"
DFW,"Dallas/Fort Worth, TX",BUF,"Buffalo, NY"
DFW,"Dallas/Fort Worth, TX",VPS,"Valparaiso, FL"
DFW,"Dallas/Fort Worth, TX",STL,"St. Louis, MO"
DFW,"Dallas/Fort Worth, TX",BOI,"Boise, ID"
DFW,"Dallas/Fort Worth, TX",ONT,"Ontario, CA"
DFW,"Dallas/Fort Worth, TX",SAT,"San Antonio, TX"
DFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX"
DFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ"
DFW,"Dallas/Fort Worth, TX",CAE,"Columbia, SC"
DFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX"
DFW,"Dallas/Fort Worth, TX",GSO,"Greensboro/High Point, NC"
DFW,"Dallas/Fort Worth, TX",OMA,"Omaha, NE"
DFW,"Dallas/Fort Worth, TX",EYW,"Key West, FL"
DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO"
DFW,"Dallas/Fort Worth, TX",SLC,"Salt Lake City, UT"
DFW,"Dallas/Fort Worth, TX",MDT,"Harrisburg, PA"
DFW,"Dallas/Fort Worth, TX",GSP,"Greer, SC"
DFW,"Dallas/Fort Worth, TX",EGE,"Eagle, CO"
DFW,"Dallas/Fort Worth, TX",GEG,"Spokane, WA"
DFW,"Dallas/Fort Worth, TX",JAC,"Jackson, WY"
